Invoice Date,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Invoice ID,Retailer ID
2021-09-25,Women's Athletic Footwear,50,200,100000,35000,35,In-store,47508539,3199
2021-09-25,Men's Apparel,60,225,135000,54000,40,In-store,99837968,3199
2021-09-25,Women's Apparel,45,250,112500,33750,30,In-store,92652019,3199
2021-10-24,Men's Street Footwear,40,350,140000,49000,35,In-store,52004923,3199
2021-10-24,Men's Athletic Footwear,55,525,288750,101063,35,In-store,31531778,3199
2021-10-24,Women's Street Footwear,50,350,175000,61250,35,In-store,74710588,3199
2021-10-24,Women's Athletic Footwear,45,325,146250,51188,35,In-store,23541939,3199
2021-10-24,Men's Apparel,55,300,165000,66000,40,In-store,99340396,3199
2021-10-24,Women's Apparel,60,350,210000,63000,30,In-store,65496902,3199
2021-11-24,Men's Street Footwear,45,575,258750,90563,35,In-store,45413447,3199
2021-11-24,Men's Athletic Footwear,50,650,325000,113750,35,In-store,26484223,3199
2021-11-24,Women's Street Footwear,45,475,213750,74813,35,In-store,34675423,3199
2021-11-24,Women's Athletic Footwear,55,450,247500,86625,35,In-store,59469145,3199
2021-11-24,Men's Apparel,75,425,318750,127500,40,In-store,21791111,3199
2021-11-24,Women's Apparel,80,550,440000,132000,30,In-store,28192898,3199
2021-12-23,Men's Street Footwear,65,750,487500,170625,35,In-store,11881734,3199
2021-12-23,Men's Athletic Footwear,75,750,562500,196875,35,In-store,43428920,3199
2021-12-23,Women's Street Footwear,70,550,385000,134750,35,In-store,19452404,3199
2021-12-23,Women's Athletic Footwear,70,550,385000,134750,35,In-store,62944817,3199
2021-12-23,Men's Apparel,80,475,380000,152000,40,In-store,64514094,3199
2021-12-23,Women's Apparel,85,575,488750,146625,30,In-store,91433877,3199
2021-01-17,Men's Street Footwear,35,400,140000,56000,40,In-store,87370032,3199
2021-01-17,Men's Athletic Footwear,45,400,180000,72000,40,In-store,60183099,3199
2021-01-17,Women's Street Footwear,45,400,180000,72000,40,In-store,49567727,3199
2021-01-17,Women's Athletic Footwear,45,250,112500,45000,40,In-store,63285925,3199
2021-01-17,Men's Apparel,50,200,100000,45000,45,In-store,13501092,3199
2021-01-17,Women's Apparel,45,450,202500,70875,35,In-store,41923289,3199
2021-02-17,Men's Street Footwear,35,500,175000,70000,40,In-store,15383103,3199
2021-02-17,Men's Athletic Footwear,45,400,180000,72000,40,In-store,20340116,3199
2021-02-17,Women's Street Footwear,45,400,180000,72000,40,In-store,70283493,3199
2021-02-17,Women's Athletic Footwear,45,250,112500,45000,40,In-store,80124138,3199
2021-02-17,Men's Apparel,50,175,87500,39375,45,In-store,83752996,3199
2021-02-17,Women's Apparel,45,375,168750,59063,35,In-store,81668218,3199
2021-03-16,Men's Street Footwear,45,525,236250,94500,40,In-store,21679995,3199
2021-03-16,Men's Athletic Footwear,55,375,206250,82500,40,In-store,85821155,3199
2021-03-16,Women's Street Footwear,60,400,240000,96000,40,In-store,10243151,3199
2021-03-16,Women's Athletic Footwear,55,300,165000,66000,40,In-store,79170197,3199
2021-03-16,Men's Apparel,60,150,90000,40500,45,In-store,84158065,3199
2021-03-16,Women's Apparel,45,350,157500,55125,35,In-store,57349926,3199
2021-04-17,Men's Street Footwear,50,525,262500,105000,40,In-store,49592986,3199
2021-04-17,Men's Athletic Footwear,55,325,178750,71500,40,In-store,63207672,3199
2021-04-17,Women's Street Footwear,55,375,206250,82500,40,In-store,50902079,3199
2021-04-17,Women's Athletic Footwear,40,275,110000,44000,40,In-store,96131678,3199
2021-04-17,Men's Apparel,45,175,78750,35438,45,In-store,19822697,3199
2021-04-17,Women's Apparel,60,350,210000,73500,35,In-store,52518189,3199
2021-05-18,Men's Street Footwear,45,550,247500,99000,40,In-store,28548286,3199
2021-05-18,Men's Athletic Footwear,50,400,200000,80000,40,In-store,47902149,3199
2021-05-18,Women's Street Footwear,50,400,200000,80000,40,In-store,27817239,3199
2021-05-18,Women's Athletic Footwear,45,325,146250,58500,40,In-store,55464058,3199
2021-05-18,Men's Apparel,40,225,90000,40500,45,In-store,64774436,3199
2021-05-18,Women's Apparel,65,575,373750,130813,35,Online,96698114,3199
2021-06-17,Men's Street Footwear,60,825,495000,198000,40,Online,93103476,3199
2021-06-17,Men's Athletic Footwear,70,700,490000,196000,40,Online,21074782,3199
2021-06-17,Women's Street Footwear,85,700,595000,238000,40,Online,61147674,3199
2021-06-17,Women's Athletic Footwear,85,575,488750,195500,40,Online,23422263,3199
2021-06-17,Men's Apparel,95,450,427500,192375,45,Online,31320856,3199
2021-06-17,Women's Apparel,110,750,825000,288750,35,Online,14792707,3199
2021-07-16,Men's Street Footwear,90,900,810000,324000,40,Online,65180069,3199
2021-07-16,Men's Athletic Footwear,95,750,712500,285000,40,Online,40665677,3199
2021-07-16,Women's Street Footwear,95,700,665000,266000,40,Online,52636845,3199
2021-07-16,Women's Athletic Footwear,90,600,540000,216000,40,Online,73067403,3199
2021-07-16,Men's Apparel,95,650,617500,277875,45,Online,81118677,3199
2021-07-16,Women's Apparel,110,650,715000,250250,35,Online,77817889,3199
2021-08-17,Men's Street Footwear,95,850,807500,323000,40,Online,19501231,3199
2021-08-17,Men's Athletic Footwear,85,825,701250,280500,40,Online,73280293,3199
2021-08-17,Women's Street Footwear,75,700,525000,210000,40,Online,65989379,3199
2021-08-17,Women's Athletic Footwear,75,475,356250,142500,40,Online,61982402,3199
2021-08-17,Men's Apparel,65,475,308750,138938,45,Online,78419564,3199
2021-08-17,Women's Apparel,70,300,210000,73500,35,Online,98363275,3199
2021-09-18,Men's Street Footwear,45,500,225000,90000,40,Online,31400491,3199
2021-09-18,Men's Athletic Footwear,50,500,250000,100000,40,Online,75125507,3199
2021-09-18,Women's Street Footwear,45,300,135000,54000,40,Online,60147146,3199
2021-09-18,Women's Athletic Footwear,45,250,112500,45000,40,Online,52783792,3199
2021-09-18,Men's Apparel,55,275,151250,68063,45,Online,29206366,3199
2021-09-18,Women's Apparel,40,300,120000,42000,35,Online,89121262,3199
2021-10-17,Men's Street Footwear,35,400,140000,56000,40,Online,61244651,3199
2021-10-17,Men's Athletic Footwear,50,575,287500,115000,40,Online,95109743,3199
2021-10-17,Women's Street Footwear,45,400,180000,72000,40,Online,43029916,3199
2021-10-17,Women's Athletic Footwear,40,375,150000,60000,40,Online,79313266,3199
2021-10-17,Men's Apparel,50,350,175000,78750,45,Online,19965127,3199
2021-10-17,Women's Apparel,55,400,220000,77000,35,Online,58909037,3199
2021-11-17,Men's Street Footwear,40,625,250000,100000,40,Online,47261396,3199
2021-11-17,Men's Athletic Footwear,45,700,315000,126000,40,Online,60074751,3199
2021-11-17,Women's Street Footwear,40,525,210000,84000,40,Online,32275281,3199
2021-11-17,Women's Athletic Footwear,50,500,250000,100000,40,Online,75098457,3199
2021-11-17,Men's Apparel,70,475,332500,149625,45,Online,77415561,3199
2021-11-17,Women's Apparel,85,600,510000,178500,35,Online,57628876,3199
2021-12-16,Men's Street Footwear,70,800,560000,224000,40,Online,40368889,3199
2021-12-16,Men's Athletic Footwear,80,800,640000,256000,40,Online,64481099,3199
2021-12-16,Women's Street Footwear,75,600,450000,180000,40,Online,64641886,3004
2021-12-16,Women's Athletic Footwear,75,600,450000,180000,40,Online,99406568,3004
2021-12-16,Men's Apparel,85,525,446250,200813,45,Online,70277729,3004
2021-12-16,Women's Apparel,90,625,562500,196875,35,Online,38351138,3004
2021-01-05,Men's Street Footwear,20,675,135000,40500,30,Online,84623890,3004
2021-01-05,Men's Athletic Footwear,30,675,202500,60750,30,Online,18631153,3004
2021-01-05,Women's Street Footwear,30,475,142500,42750,30,Online,17369794,3004
2021-01-05,Women's Athletic Footwear,35,475,166250,66500,40,Online,25649892,3004
2021-01-05,Men's Apparel,40,325,130000,32500,25,Online,88565981,3004
2021-01-05,Women's Apparel,35,475,166250,74813,45,Online,27000714,3199
2021-02-04,Men's Street Footwear,25,625,156250,46875,30,Online,99392532,3004
2021-02-04,Men's Athletic Footwear,35,600,210000,63000,30,Online,95655494,3004
2021-02-04,Women's Street Footwear,35,425,148750,44625,30,Online,42061004,3004
2021-02-04,Women's Athletic Footwear,35,375,131250,52500,40,Online,82254026,3004
2021-02-04,Men's Apparel,40,250,100000,25000,25,Online,36619997,3004
2021-02-04,Women's Apparel,35,450,157500,70875,45,Online,22060690,3004
2021-03-06,Men's Street Footwear,30,625,187500,65625,35,Online,82249566,3004
2021-03-06,Men's Athletic Footwear,40,625,250000,87500,35,Online,36370094,3004
2021-03-06,Women's Street Footwear,30,450,135000,47250,35,Online,95123283,3004
2021-03-06,Women's Athletic Footwear,35,350,122500,55125,45,Online,78046792,3004
2021-03-06,Men's Apparel,40,250,100000,30000,30,Online,38994290,3199
2021-03-06,Women's Apparel,35,400,140000,70000,50,Online,40834294,3199
2021-04-05,Men's Street Footwear,20,650,130000,45500,35,Online,43419664,3199
2021-04-05,Men's Athletic Footwear,30,650,195000,68250,35,Online,17621276,3199
2021-04-05,Women's Street Footwear,25,475,118750,41563,35,Online,25322395,3199
2021-04-05,Women's Athletic Footwear,30,375,112500,50625,45,Online,56144446,3199
2021-04-05,Men's Apparel,35,275,96250,28875,30,Online,88291630,3199
2021-04-05,Women's Apparel,30,550,165000,82500,50,Online,27602613,3199
2021-05-05,Men's Street Footwear,20,700,140000,49000,35,Online,97563568,3199
2021-05-05,Men's Athletic Footwear,30,725,217500,76125,35,Online,84197659,3199
2021-05-05,Women's Street Footwear,25,575,143750,50313,35,Online,19722399,3199
2021-05-05,Women's Athletic Footwear,35,500,175000,78750,45,Online,84958029,3199
2021-05-05,Men's Apparel,50,400,200000,60000,30,Online,12224598,3199
2021-05-05,Women's Apparel,45,750,337500,168750,50,Online,73446217,3199
2021-06-04,Men's Street Footwear,45,750,337500,118125,35,Online,91983220,3199
2021-06-04,Men's Athletic Footwear,50,750,375000,131250,35,Online,30438454,3199
2021-06-04,Women's Street Footwear,50,600,300000,105000,35,Online,71689532,3199
2021-06-04,Women's Athletic Footwear,50,550,275000,123750,45,Online,27815065,3199
2021-06-04,Men's Apparel,55,450,247500,74250,30,Online,99494570,3199
2021-06-04,Women's Apparel,60,825,495000,247500,50,Online,36017105,3199
2021-07-06,Men's Street Footwear,50,775,387500,155000,40,Online,69854967,3199
2021-07-06,Men's Athletic Footwear,55,775,426250,170500,40,Online,85705964,3199
2021-07-06,Women's Street Footwear,50,925,462500,185000,40,Online,45164556,3199
2021-07-06,Women's Athletic Footwear,50,525,262500,131250,50,Online,91834898,3199
2021-07-06,Men's Apparel,55,525,288750,101063,35,Online,89186025,3199
2021-07-06,Women's Apparel,65,800,520000,286000,55,Online,74464110,3004
2021-08-08,Men's Street Footwear,50,750,375000,150000,40,Online,21575979,3004
2021-08-08,Men's Athletic Footwear,55,750,412500,165000,40,Online,94163011,3004
2021-08-08,Women's Street Footwear,50,925,462500,185000,40,Online,81764557,3004
2021-08-08,Women's Athletic Footwear,50,475,237500,118750,50,Online,42462560,3004
2021-08-08,Men's Apparel,55,475,261250,91438,35,Online,45212887,2164
2021-08-08,Women's Apparel,60,725,435000,239250,55,Online,70737237,2164
2021-09-05,Men's Street Footwear,55,675,371250,148500,40,Online,71336655,2164
2021-09-05,Men's Athletic Footwear,55,625,343750,137500,40,Online,75905157,2164
2021-09-05,Women's Street Footwear,60,675,405000,162000,40,Online,63377093,2164
2021-09-05,Women's Athletic Footwear,60,400,240000,120000,50,Online,48877485,2164
2021-09-05,Men's Apparel,55,400,220000,77000,35,Online,42391119,2164
2021-09-05,Women's Apparel,50,625,312500,171875,55,Online,51441358,2164
2021-10-04,Men's Street Footwear,40,575,230000,92000,40,Online,42120613,2164
2021-10-04,Men's Athletic Footwear,40,575,230000,92000,40,Online,74429717,2164
2021-10-04,Women's Street Footwear,45,525,236250,94500,40,Online,92745821,2164
2021-10-04,Women's Athletic Footwear,45,375,168750,84375,50,Online,35550279,2164
2021-10-04,Men's Apparel,35,350,122500,42875,35,Online,87966047,2164
2021-10-04,Women's Apparel,45,525,236250,129938,55,Online,63099509,2164
2021-11-05,Men's Street Footwear,35,675,236250,94500,40,Online,57980280,2164
2021-11-05,Men's Athletic Footwear,35,675,236250,94500,40,Online,99479325,2164
2021-11-05,Women's Street Footwear,60,600,360000,144000,40,Online,95115638,2164
2021-11-05,Women's Athletic Footwear,60,450,270000,135000,50,Online,85400567,2164
2021-11-05,Men's Apparel,55,425,233750,81813,35,Online,24616474,2164
2021-11-05,Women's Apparel,65,625,406250,223438,55,Online,14775546,2164
2021-12-04,Men's Street Footwear,55,775,426250,170500,40,Online,66218610,3004
2021-12-04,Men's Athletic Footwear,55,775,426250,170500,40,Online,34835412,3004
2021-12-04,Women's Street Footwear,60,675,405000,162000,40,Online,24419629,3004
2021-12-04,Women's Athletic Footwear,60,525,315000,157500,50,Online,41612563,3004
2021-12-04,Men's Apparel,55,475,261250,91438,35,Online,52240584,3004
2021-12-04,Women's Apparel,65,725,471250,259188,55,Online,79745025,3004
2021-01-23,Men's Street Footwear,30,425,127500,44625,35,Online,97462750,3004
2021-01-23,Men's Athletic Footwear,40,425,170000,68000,40,Online,25019600,3004
2021-01-23,Women's Street Footwear,40,425,170000,59500,35,Online,20107496,3004
2021-01-23,Women's Athletic Footwear,40,275,110000,38500,35,Online,68914020,3004
2021-01-23,Men's Apparel,45,225,101250,30375,30,Online,14093653,3004
2021-01-23,Women's Apparel,40,425,170000,42500,25,Online,16573194,3004
2021-02-23,Men's Street Footwear,30,475,142500,49875,35,Online,43098837,3004
2021-02-23,Men's Athletic Footwear,40,375,150000,60000,40,Online,53644372,3004
2021-02-23,Women's Street Footwear,40,375,150000,52500,35,Online,70850410,3004
2021-02-23,Women's Athletic Footwear,40,225,90000,31500,35,Online,69798670,3004
2021-02-23,Men's Apparel,45,150,67500,20250,30,Online,74442898,3004
2021-02-23,Women's Apparel,40,350,140000,35000,25,Online,27701306,3004
2021-03-22,Men's Street Footwear,40,500,200000,70000,35,Online,41574924,3004
2021-03-22,Men's Athletic Footwear,50,350,175000,70000,40,Online,86577876,3004
2021-03-22,Women's Street Footwear,50,350,175000,61250,35,Online,43937168,3004
2021-03-22,Women's Athletic Footwear,50,225,112500,39375,35,Online,14162706,3004
2021-03-22,Men's Apparel,55,125,68750,20625,30,Online,39765385,3004
2021-03-22,Women's Apparel,50,325,162500,40625,25,Online,85319137,3004
2021-04-23,Men's Street Footwear,50,500,250000,87500,35,Online,18403923,3004
2021-04-23,Men's Athletic Footwear,55,300,165000,66000,40,Online,91333410,3004
2021-04-23,Women's Street Footwear,55,350,192500,67375,35,Online,56118830,3004
2021-04-23,Women's Athletic Footwear,50,250,125000,43750,35,Online,87217513,3004
2021-04-23,Men's Apparel,55,150,82500,24750,30,Online,84626694,3004
2021-04-23,Women's Apparel,70,325,227500,56875,25,Online,98385691,3004
2021-05-24,Men's Street Footwear,50,525,262500,91875,35,Online,17282050,3004
2021-05-24,Men's Athletic Footwear,55,375,206250,82500,40,Online,18451192,3004
2021-05-24,Women's Street Footwear,55,400,220000,77000,35,Online,68570548,3004
2021-05-24,Women's Athletic Footwear,50,300,150000,52500,35,Online,91101180,3004
2021-05-24,Men's Apparel,55,200,110000,33000,30,Online,90768516,3004
2021-05-24,Women's Apparel,70,375,262500,65625,25,Online,23089447,3004
2021-06-23,Men's Street Footwear,50,625,312500,109375,35,Online,85831335,3004
2021-06-23,Men's Athletic Footwear,55,475,261250,104500,40,Online,82810120,3004
2021-06-23,Women's Street Footwear,55,475,261250,91438,35,Online,64567737,3004
2021-06-23,Women's Athletic Footwear,50,350,175000,61250,35,Online,19879788,3004
2021-06-23,Men's Apparel,55,225,123750,37125,30,Online,42118954,3004
2021-06-23,Women's Apparel,70,525,367500,91875,25,Online,19027649,3004
2021-07-22,Men's Street Footwear,50,675,337500,118125,35,Online,57298812,3004
2021-07-22,Men's Athletic Footwear,55,525,288750,115500,40,Online,69774123,3004
2021-07-22,Women's Street Footwear,55,475,261250,91438,35,Online,65111921,3004
2021-07-22,Women's Athletic Footwear,50,375,187500,65625,35,Online,62142226,3004
2021-07-22,Men's Apparel,55,425,233750,70125,30,Online,47600055,3004
2021-07-22,Women's Apparel,70,425,297500,74375,25,Online,91840071,3004
2021-08-23,Men's Street Footwear,55,625,343750,120313,35,Online,14263419,3004
2021-08-23,Men's Athletic Footwear,60,575,345000,138000,40,Online,22149187,3004
2021-08-23,Women's Street Footwear,55,450,247500,86625,35,Online,76716382,3004
2021-08-23,Women's Athletic Footwear,55,400,220000,77000,35,Online,52656400,3004
2021-08-23,Men's Apparel,65,400,260000,78000,30,Online,60982988,3004
2021-08-23,Women's Apparel,70,375,262500,65625,25,Online,29805766,3004
2021-09-24,Men's Street Footwear,45,575,258750,90563,35,Online,46346678,3004
2021-09-24,Men's Athletic Footwear,50,575,287500,115000,40,Online,85725094,3004
2021-09-24,Women's Street Footwear,45,425,191250,66938,35,Online,50434623,3004
2021-09-24,Women's Athletic Footwear,45,375,168750,59063,35,Online,78090802,3004
2021-09-24,Men's Apparel,55,375,206250,61875,30,Online,20432803,3004
2021-09-24,Women's Apparel,60,425,255000,63750,25,Online,74599664,3004
2021-10-23,Men's Street Footwear,45,500,225000,78750,35,Online,19465849,3004
2021-10-23,Men's Athletic Footwear,50,500,250000,100000,40,Online,85168917,3004
2021-10-23,Women's Street Footwear,45,325,146250,51188,35,Online,26362076,3004
2021-10-23,Women's Athletic Footwear,45,300,135000,47250,35,Online,55181211,3004
2021-10-23,Men's Apparel,55,275,151250,45375,30,Online,37459631,3004
2021-10-23,Women's Apparel,60,325,195000,48750,25,Online,44691269,3004
2021-11-23,Men's Street Footwear,45,500,225000,78750,35,Online,37975165,3004
2021-11-23,Men's Athletic Footwear,50,525,262500,105000,40,Online,54607630,3004
2021-11-23,Women's Street Footwear,45,375,168750,59063,35,Online,21893871,3004
2021-11-23,Women's Athletic Footwear,45,350,157500,55125,35,Online,13859708,3004
2021-11-23,Men's Apparel,55,300,165000,49500,30,Online,13226083,3004
2021-11-23,Women's Apparel,60,425,255000,63750,25,Online,40762529,3004
2021-12-22,Men's Street Footwear,45,625,281250,98438,35,Online,12123816,3004
2021-12-22,Men's Athletic Footwear,50,625,312500,125000,40,Online,51271402,3004
