Retailer,Region,State,City,Operating Profit,Operating Margin,Retailer ID
Foot Locker,Midwest,South Dakota,Sioux Falls,23625,35,3004
Foot Locker,Midwest,South Dakota,Sioux Falls,45000,40,3004
Foot Locker,Midwest,South Dakota,Sioux Falls,77000,35,3004
Foot Locker,Midwest,South Dakota,Sioux Falls,33750,30,3004
Foot Locker,Midwest,South Dakota,Sioux Falls,20250,30,3004
Foot Locker,Midwest,South Dakota,Sioux Falls,16875,30,3004
Foot Locker,Midwest,South Dakota,Sioux Falls,24063,35,3004
Sports Direct,Midwest,South Dakota,Sioux Falls,60000,40,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,77000,35,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,33750,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,26325,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,23625,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,31500,35,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,65000,40,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,105000,35,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,45000,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,37500,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,30000,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,42000,35,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,78000,40,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,58188,35,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,28875,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,20625,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,11250,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,27563,35,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,38500,40,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,64313,35,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,18375,30,2164
Sports Direct,Midwest,South Dakota,Sioux Falls,16875,30,2164
Sports Direct,Midwest,North Dakota,Fargo,9000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,27563,35,2164
Sports Direct,Midwest,North Dakota,Fargo,27500,40,2164
Sports Direct,Midwest,North Dakota,Fargo,51975,35,2164
Sports Direct,Midwest,North Dakota,Fargo,18000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,13500,30,2164
Sports Direct,Midwest,North Dakota,Fargo,5625,30,2164
Sports Direct,Midwest,North Dakota,Fargo,17500,35,2164
Sports Direct,Midwest,North Dakota,Fargo,27000,40,2164
Sports Direct,Midwest,North Dakota,Fargo,47250,35,2164
Sports Direct,Midwest,North Dakota,Fargo,13500,30,2164
Sports Direct,Midwest,North Dakota,Fargo,9000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,5625,30,2164
Sports Direct,Midwest,North Dakota,Fargo,21000,35,2164
Sports Direct,Midwest,North Dakota,Fargo,45000,40,2164
Sports Direct,Midwest,North Dakota,Fargo,103950,35,2164
Sports Direct,Midwest,North Dakota,Fargo,27000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,21000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,12000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,21875,35,2164
Sports Direct,Midwest,North Dakota,Fargo,55000,40,2164
Sports Direct,Midwest,North Dakota,Fargo,70000,35,2164
Sports Direct,Midwest,North Dakota,Fargo,26250,30,2164
Sports Direct,Midwest,North Dakota,Fargo,18000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,15750,30,2164
Sports Direct,Midwest,North Dakota,Fargo,24500,35,2164
Sports Direct,Midwest,North Dakota,Fargo,71500,40,2164
Sports Direct,Midwest,North Dakota,Fargo,96250,35,2164
Sports Direct,Midwest,North Dakota,Fargo,40500,30,2164
Sports Direct,Midwest,North Dakota,Fargo,27000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,21000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,35000,35,2164
Sports Direct,Midwest,North Dakota,Fargo,82500,40,2164
Sports Direct,Midwest,North Dakota,Fargo,91875,35,2164
Sports Direct,Midwest,North Dakota,Fargo,40500,30,2164
Sports Direct,Midwest,North Dakota,Fargo,27000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,24000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,30625,35,2164
Sports Direct,Midwest,North Dakota,Fargo,77000,40,2164
Sports Direct,Midwest,North Dakota,Fargo,66500,35,2164
Sports Direct,Midwest,North Dakota,Fargo,28875,30,2164
Sports Direct,Midwest,North Dakota,Fargo,15750,30,2164
Sports Direct,Midwest,North Dakota,Fargo,13500,30,2164
Sports Direct,Midwest,North Dakota,Fargo,21000,35,2164
Sports Direct,Midwest,North Dakota,Fargo,40500,40,2164
Sports Direct,Midwest,North Dakota,Fargo,70000,35,2164
Sports Direct,Midwest,North Dakota,Fargo,30000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,18000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,15000,30,2164
Sports Direct,Midwest,North Dakota,Fargo,21875,35,2164
Foot Locker,Midwest,North Dakota,Fargo,55000,40,3004
Foot Locker,Midwest,North Dakota,Fargo,70000,35,3004
Foot Locker,Midwest,North Dakota,Fargo,30000,30,3004
Foot Locker,Midwest,North Dakota,Fargo,23400,30,3004
Foot Locker,Midwest,North Dakota,Fargo,21000,30,3004
Foot Locker,Midwest,North Dakota,Fargo,31500,35,3004
Foot Locker,Midwest,North Dakota,Fargo,65000,40,3004
Foot Locker,Midwest,North Dakota,Fargo,105000,35,3004
Foot Locker,Midwest,North Dakota,Fargo,45000,30,3004
Foot Locker,Midwest,North Dakota,Fargo,37500,30,3004
Foot Locker,Midwest,North Dakota,Fargo,30000,30,3004
Foot Locker,Midwest,North Dakota,Fargo,42000,35,3004
Foot Locker,Midwest,North Dakota,Fargo,78000,40,3004
Foot Locker,Midwest,North Dakota,Fargo,40500,30,3004
Foot Locker,Midwest,North Dakota,Fargo,26250,35,3004
Foot Locker,Midwest,North Dakota,Fargo,15000,30,3004
Foot Locker,Midwest,North Dakota,Fargo,7500,30,3004
Foot Locker,Midwest,North Dakota,Fargo,30000,50,3004
Foot Locker,Midwest,North Dakota,Fargo,30000,40,3004
Foot Locker,Midwest,North Dakota,Fargo,45000,30,3004
Foot Locker,Midwest,North Dakota,Fargo,15750,35,3004
Foot Locker,Midwest,North Dakota,Fargo,12000,30,3004
Foot Locker,Midwest,Iowa,Des Moines,5625,30,3004
Foot Locker,Midwest,Iowa,Des Moines,30000,50,3004
Foot Locker,Midwest,Iowa,Des Moines,15000,40,3004
Foot Locker,Midwest,Iowa,Des Moines,28200,30,3004
Foot Locker,Midwest,Iowa,Des Moines,12250,35,3004
Foot Locker,Midwest,Iowa,Des Moines,6750,30,3004
Foot Locker,Midwest,Iowa,Des Moines,4500,30,3004
Foot Locker,Midwest,Iowa,Des Moines,22500,50,3004
Foot Locker,Midwest,Iowa,Des Moines,20000,40,3004
Foot Locker,Midwest,Iowa,Des Moines,28500,30,3004
Foot Locker,Midwest,Iowa,Des Moines,12250,35,3004
Foot Locker,Midwest,Iowa,Des Moines,5250,30,3004
Foot Locker,Midwest,Iowa,Des Moines,4500,30,3004
Foot Locker,Midwest,Iowa,Des Moines,37500,50,3004
Foot Locker,Midwest,Iowa,Des Moines,50000,40,3004
Foot Locker,Midwest,Iowa,Des Moines,93600,30,3004
Foot Locker,Midwest,Iowa,Des Moines,31500,35,3004
Foot Locker,Midwest,Iowa,Des Moines,21000,30,3004
Foot Locker,Midwest,Iowa,Des Moines,13125,30,3004
Foot Locker,Midwest,Iowa,Des Moines,33750,50,3004
Foot Locker,Midwest,Iowa,Des Moines,55000,40,3004
Foot Locker,Midwest,Iowa,Des Moines,55125,30,3004
Foot Locker,Midwest,Iowa,Des Moines,28875,35,3004
Foot Locker,Midwest,Iowa,Des Moines,15000,30,3004
Foot Locker,Midwest,Iowa,Des Moines,13125,30,3004
Foot Locker,Midwest,Iowa,Des Moines,30625,50,3004
Foot Locker,Midwest,Iowa,Des Moines,71500,40,3004
Foot Locker,Midwest,Iowa,Des Moines,82500,30,3004
Foot Locker,Midwest,Iowa,Des Moines,47250,35,3004
Foot Locker,Midwest,Iowa,Des Moines,27000,30,3004
Foot Locker,Midwest,Iowa,Des Moines,21000,30,3004
Foot Locker,Midwest,Iowa,Des Moines,50000,50,3004
Foot Locker,Midwest,Iowa,Des Moines,82500,40,3004
Foot Locker,Midwest,Iowa,Des Moines,78750,30,3004
Foot Locker,Midwest,Iowa,Des Moines,47250,35,3004
Foot Locker,Midwest,Iowa,Des Moines,27000,30,3004
Foot Locker,Midwest,Iowa,Des Moines,24000,30,3004
Foot Locker,Midwest,Iowa,Des Moines,43750,50,3004
Foot Locker,Midwest,Iowa,Des Moines,77000,40,3004
Foot Locker,Midwest,Iowa,Des Moines,49875,30,3004
Foot Locker,Midwest,Iowa,Des Moines,28875,35,3004
Foot Locker,Midwest,Iowa,Des Moines,13125,30,3004
Foot Locker,Midwest,Iowa,Des Moines,11250,30,3004
Foot Locker,Midwest,Iowa,Des Moines,26250,50,3004
Foot Locker,Midwest,Iowa,Des Moines,36000,40,3004
Foot Locker,Midwest,Iowa,Des Moines,54000,30,3004
Foot Locker,Midwest,Iowa,Des Moines,30625,35,3004
Foot Locker,Midwest,Iowa,Des Moines,15750,30,3004
Foot Locker,Midwest,Iowa,Des Moines,13125,30,3004
Foot Locker,Midwest,Iowa,Des Moines,28125,50,3004
West Gear,Midwest,Iowa,Des Moines,50000,40,3199
West Gear,Midwest,Iowa,Des Moines,54000,30,3199
West Gear,Midwest,Iowa,Des Moines,33688,35,3199
West Gear,Midwest,Iowa,Des Moines,23100,30,3199
West Gear,Midwest,Iowa,Des Moines,21000,30,3199
West Gear,Midwest,Iowa,Des Moines,52500,50,3199
West Gear,Midwest,Iowa,Des Moines,71500,40,3199
West Gear,Midwest,Iowa,Des Moines,94500,30,3199
West Gear,Midwest,Iowa,Des Moines,56875,35,3199
West Gear,Midwest,Iowa,Des Moines,41250,30,3199
West Gear,Midwest,Iowa,Des Moines,33750,30,3199
West Gear,Midwest,Iowa,Des Moines,67500,50,3199
West Gear,Midwest,Iowa,Des Moines,84500,40,3199
West Gear,Midwest,Iowa,Des Moines,40500,30,3199
West Gear,Midwest,Iowa,Des Moines,26250,35,3199
West Gear,Midwest,Iowa,Des Moines,15000,30,3199
West Gear,Midwest,Iowa,Des Moines,7500,30,3199
West Gear,Midwest,Iowa,Des Moines,30000,50,3199
West Gear,Midwest,Iowa,Des Moines,30000,40,3199
West Gear,Midwest,Iowa,Des Moines,45000,30,3199
West Gear,Midwest,Iowa,Des Moines,15750,35,3199
West Gear,Midwest,Iowa,Des Moines,12000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,5625,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,30000,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,15000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,28200,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,12250,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,6750,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,3375,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,18750,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,18000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,27000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,10500,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,4500,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,3375,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,30000,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,45000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,89100,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,28000,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,18375,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,15750,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,39375,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,60000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,57750,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,31500,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,15000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,13125,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,30625,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,71500,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,82500,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,47250,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,27000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,21000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,50000,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,82500,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,78750,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,47250,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,27000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,24000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,43750,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,77000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,49875,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,26250,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,11250,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,9375,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,21875,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,32000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,50625,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,27563,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,13125,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,13125,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,28125,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,50000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,54000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,36750,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,25725,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,23625,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,60000,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,78000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,99000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,61250,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,45000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,37500,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,75000,50,3199
West Gear,Midwest,Wisconsin,Milwaukee,91000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,70000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,42000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,26250,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,15750,35,3199
West Gear,Midwest,Wisconsin,Milwaukee,27000,30,3199
West Gear,Midwest,Wisconsin,Milwaukee,42000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,77000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,28000,40,3199
West Gear,Midwest,Wisconsin,Milwaukee,21875,35,3199
West Gear,Midwest,Indiana,Indianapolis,13125,35,3199
West Gear,Midwest,Indiana,Indianapolis,27000,30,3199
West Gear,Midwest,Indiana,Indianapolis,24000,40,3199
West Gear,Midwest,Indiana,Indianapolis,52000,40,3199
West Gear,Midwest,Indiana,Indianapolis,22500,40,3199
West Gear,Midwest,Indiana,Indianapolis,14438,35,3199
West Gear,Midwest,Indiana,Indianapolis,8750,35,3199
West Gear,Midwest,Indiana,Indianapolis,18375,30,3199
West Gear,Midwest,Indiana,Indianapolis,27500,40,3199
West Gear,Midwest,Indiana,Indianapolis,50000,40,3199
West Gear,Midwest,Indiana,Indianapolis,20000,40,3199
West Gear,Midwest,Indiana,Indianapolis,10500,35,3199
West Gear,Midwest,Indiana,Indianapolis,8750,35,3199
West Gear,Midwest,Indiana,Indianapolis,29250,30,3199
West Gear,Midwest,Indiana,Indianapolis,55000,40,3199
West Gear,Midwest,Indiana,Indianapolis,130800,40,3199
West Gear,Midwest,Indiana,Indianapolis,40000,40,3199
West Gear,Midwest,Indiana,Indianapolis,27563,35,3199
West Gear,Midwest,Indiana,Indianapolis,21438,35,3199
West Gear,Midwest,Indiana,Indianapolis,27000,30,3199
West Gear,Midwest,Indiana,Indianapolis,71500,40,3199
West Gear,Midwest,Indiana,Indianapolis,92000,40,3199
West Gear,Midwest,Indiana,Indianapolis,45500,40,3199
West Gear,Midwest,Indiana,Indianapolis,21000,35,3199
West Gear,Midwest,Indiana,Indianapolis,18375,35,3199
West Gear,Midwest,Indiana,Indianapolis,21000,30,3199
West Gear,Midwest,Indiana,Indianapolis,78000,40,3199
West Gear,Midwest,Indiana,Indianapolis,121000,40,3199
West Gear,Midwest,Indiana,Indianapolis,60000,40,3199
West Gear,Midwest,Indiana,Indianapolis,35438,35,3199
West Gear,Midwest,Indiana,Indianapolis,27563,35,3199
West Gear,Midwest,Indiana,Indianapolis,33000,30,3199
West Gear,Midwest,Indiana,Indianapolis,90000,40,3199
West Gear,Midwest,Indiana,Indianapolis,105000,40,3199
West Gear,Midwest,Indiana,Indianapolis,54000,40,3199
West Gear,Midwest,Indiana,Indianapolis,31500,35,3199
West Gear,Midwest,Indiana,Indianapolis,28000,35,3199
West Gear,Midwest,Indiana,Indianapolis,26250,30,3199
West Gear,Midwest,Indiana,Indianapolis,77000,40,3199
West Gear,Midwest,Indiana,Indianapolis,66500,40,3199
West Gear,Midwest,Indiana,Indianapolis,33000,40,3199
West Gear,Midwest,Indiana,Indianapolis,15313,35,3199
West Gear,Midwest,Indiana,Indianapolis,13125,35,3199
West Gear,Midwest,Indiana,Indianapolis,15750,30,3199
West Gear,Midwest,Indiana,Indianapolis,36000,40,3199
West Gear,Midwest,Indiana,Indianapolis,72000,40,3199
West Gear,Midwest,Indiana,Indianapolis,35000,40,3199
West Gear,Midwest,Indiana,Indianapolis,18375,35,3199
West Gear,Midwest,Indiana,Indianapolis,18375,35,3199
West Gear,Midwest,Indiana,Indianapolis,20250,30,3199
West Gear,Midwest,Indiana,Indianapolis,55000,40,3199
West Gear,Midwest,Indiana,Indianapolis,76500,40,3199
West Gear,Midwest,Indiana,Indianapolis,45500,40,3199
West Gear,Midwest,Indiana,Indianapolis,33075,35,3199
West Gear,Midwest,Indiana,Indianapolis,33688,35,3199
West Gear,Midwest,Indiana,Indianapolis,45000,30,3199
West Gear,Midwest,Indiana,Indianapolis,91000,40,3199
West Gear,Midwest,Indiana,Indianapolis,144000,40,3199
West Gear,Midwest,Indiana,Indianapolis,80000,40,3199
West Gear,Midwest,Indiana,Indianapolis,61250,35,3199
West Gear,Midwest,Indiana,Indianapolis,52500,35,3199
West Gear,Midwest,Indiana,Indianapolis,54000,30,3199
West Gear,Midwest,Indiana,Indianapolis,104000,40,3199
West Gear,Midwest,Indiana,Indianapolis,70000,40,3199
West Gear,Midwest,Indiana,Indianapolis,42000,40,3199
West Gear,Midwest,Indiana,Indianapolis,30000,40,3199
West Gear,Midwest,Indiana,Indianapolis,18000,40,3199
West Gear,Midwest,Indiana,Indianapolis,36000,40,3199
West Gear,Midwest,Indiana,Indianapolis,42000,40,3199
West Gear,Midwest,Indiana,Indianapolis,77000,40,3199
West Gear,Midwest,Indiana,Indianapolis,32000,40,3199
West Gear,Midwest,Indiana,Indianapolis,36000,40,3199
West Gear,Northeast,West Virginia,Charleston,24500,40,3199
West Gear,Northeast,West Virginia,Charleston,50000,40,3199
West Gear,Northeast,West Virginia,Charleston,35000,40,3199
West Gear,Northeast,West Virginia,Charleston,68400,40,3199
West Gear,Northeast,West Virginia,Charleston,33000,40,3199
West Gear,Northeast,West Virginia,Charleston,26000,40,3199
West Gear,Northeast,West Virginia,Charleston,17500,40,3199
West Gear,Northeast,West Virginia,Charleston,36000,40,3199
West Gear,Northeast,West Virginia,Charleston,39000,40,3199
West Gear,Northeast,West Virginia,Charleston,66000,40,3199
West Gear,Northeast,West Virginia,Charleston,30000,40,3199
West Gear,Northeast,West Virginia,Charleston,20000,40,3199
West Gear,Northeast,West Virginia,Charleston,17500,40,3199
West Gear,Northeast,West Virginia,Charleston,52000,40,3199
West Gear,Northeast,West Virginia,Charleston,65000,40,3199
West Gear,Northeast,West Virginia,Charleston,142800,40,3199
West Gear,Northeast,West Virginia,Charleston,48000,40,3199
West Gear,Northeast,West Virginia,Charleston,38500,40,3199
West Gear,Northeast,West Virginia,Charleston,28000,40,3199
West Gear,Northeast,West Virginia,Charleston,40500,40,3199
West Gear,Northeast,West Virginia,Charleston,77000,40,3199
West Gear,Northeast,West Virginia,Charleston,108000,40,3199
West Gear,Northeast,West Virginia,Charleston,68000,40,3199
West Gear,Northeast,West Virginia,Charleston,42000,40,3199
West Gear,Northeast,West Virginia,Charleston,38500,40,3199
West Gear,Northeast,West Virginia,Charleston,49500,40,3199
West Gear,Northeast,West Virginia,Charleston,110500,40,3199
West Gear,Northeast,West Virginia,Charleston,156000,40,3199
West Gear,Northeast,West Virginia,Charleston,88000,40,3199
West Gear,Northeast,West Virginia,Charleston,65000,40,3199
West Gear,Northeast,West Virginia,Charleston,55000,40,3199
West Gear,Northeast,West Virginia,Charleston,72000,40,3199
West Gear,Northeast,West Virginia,Charleston,123500,40,3199
West Gear,Northeast,West Virginia,Charleston,105000,40,3199
West Gear,Northeast,West Virginia,Charleston,54000,40,3199
West Gear,Northeast,West Virginia,Charleston,48000,40,3199
West Gear,Northeast,West Virginia,Charleston,44000,40,3199
West Gear,Northeast,West Virginia,Charleston,50000,40,3199
West Gear,Northeast,West Virginia,Charleston,93500,40,3199
West Gear,Northeast,West Virginia,Charleston,77000,40,3199
West Gear,Northeast,West Virginia,Charleston,42000,40,3199
West Gear,Northeast,West Virginia,Charleston,25000,40,3199
West Gear,Northeast,West Virginia,Charleston,22500,40,3199
West Gear,Northeast,West Virginia,Charleston,31500,40,3199
West Gear,Northeast,West Virginia,Charleston,48000,40,3199
West Gear,Northeast,West Virginia,Charleston,76500,40,3199
West Gear,Northeast,West Virginia,Charleston,38500,40,3199
West Gear,Northeast,West Virginia,Charleston,24500,40,3199
West Gear,Northeast,West Virginia,Charleston,24500,40,3199
West Gear,Northeast,West Virginia,Charleston,31500,40,3199
Foot Locker,Northeast,West Virginia,Charleston,60000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,81000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,49000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,41300,40,3004
Foot Locker,Northeast,West Virginia,Charleston,52000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,78000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,112000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,169000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,99000,40,3004
West Gear,Northeast,West Virginia,Charleston,88000,40,3199
Foot Locker,Northeast,West Virginia,Charleston,77000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,91000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,126000,40,3004
Foot Locker,Northeast,West Virginia,Charleston,59500,40,3004
Foot Locker,Northeast,West Virginia,Charleston,27563,35,3004
Foot Locker,Northeast,West Virginia,Charleston,19688,35,3004
Foot Locker,Northeast,West Virginia,Charleston,7875,35,3004
Foot Locker,Northeast,West Virginia,Charleston,16875,30,3004
Foot Locker,Northeast,West Virginia,Charleston,23625,30,3004
Foot Locker,Northeast,West Virginia,Charleston,66500,40,3004
